频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度
è´µå·å«è§†,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8,网络源,,2.631,未分组,h264,1920x1080,25.0,有音频,0.0
ä¸­è§†èé‡‡,https://stream1.freetv.fun/zhong-shi-jing-cai-3.ctv,网络源,,1.317,未分组,h264,1280x720,25.0,有音频,0.7188
ä¸‰æ²™å«è§†,https://migu.188766.xyz/?migutoken=f76f478e85f2c678c58954e67a3ce5ae&id=hn_ssws&type=sz,网络源,,5.752,未分组,h264,1280x720,25.0,有音频,0.0
å†…è’™å¤å«è§†,https://stream1.freetv.fun/nei-meng-gu-wei-shi-47.m3u8,网络源,,8.267,未分组,h264,720x576,25.0,有音频,0.7188
è¾½å®å«è§†,https://stream1.freetv.fun/ipv6-liao-zhu-wei-shi-57.m3u8,网络源,,1.229,未分组,h264,1280x720,25.0,有音频,0.0
ä¸‰æ²™å«è§†,https://srs.ssws.tv/video/sstv-10/index.m3u8,网络源,,4.101,未分组,h264,1280x720,25.0,有音频,0.0
é‡åº†å«è§†,https://stream1.freetv.fun/zhong-qing-wei-shi-55.m3u8,网络源,,2.444,未分组,h264,1920x1080,50.0,有音频,0.4531
å‡¤å‡°ä¸­æ–‡,http://183.237.95.108:9901/tsfile/live/1103_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,4.567,未分组,mpeg2video,720x576,25.0,有音频,0.5781
è¥¿è—å«è§†,http://fxgm.fxjf.work:19901/tsfile/live/0111_1.m3u8,网络源,,7.991,未分组,h264,1920x1080,50.0,有音频,0.0
é»‘é¾™æ±Ÿå«è§†,http://221.2.148.205:8154/tsfile/live/0143_1.m3u8,网络源,,8.385,未分组,h264,1920x1080,25.0,有音频,0.0
å…µå›¢å«è§†,http://120.238.94.10:9901/tsfile/live/1080_1.m3u8,网络源,,6.253,未分组,h264,720x576,25.0,有音频,0.7031
è¾½å®å«è§†,http://111.221.137.155:44330/tsfile/live/0121_1.m3u8?key=txiptv,网络源,,5.415,未分组,h264,1280x720,25.0,有音频,0.0
å†…è’™å¤è’™è¯­å«è§†,https://stream1.freetv.fun/nei-meng-gu-meng-yu-wei-shi-7.m3u8,网络源,,10.544,未分组,h264,1920x1080,25.0,有音频,0.0
